TrackID,Name,Inizio,Bpm,Metro,Battito
247580801,17883087_I Remember_((John Summit Remix) (Extended Mix)),0.477,126.0,4/4,2
247580801,17883087_I Remember_((John Summit Remix) (Extended Mix)),318.095,126.0,4/4,1
191280150,16545141_Otherside_(Fideles Remix),0.208,123.0,4/4,1
177759316,15606954_Next to Me_(Original Mix),0.308,118.0,4/4,2
177759316,15606954_Next to Me_(Original Mix),0.817,118.0,4/4,3
177759316,15606954_Next to Me_(Original Mix),280.477,118.0,4/4,1
27740998,11974313_Till The Sky Falls Down_(Extended Mix),0.269,132.0,4/4,1
12039210,11728286_Sundream_(Original Mix),0.214,122.0,4/4,4
19007664,Waiting (Dash Berlin Miami 2015 Remix),0.117,128.0,4/4,1
134240198,7521298_Innerbloom_(Original Mix),0.063,122.0,4/4,1
141722255,10971112_No Place_(Club Edit),0.126,120.0,4/4,1
168446118,17563740_On Me_(Extended Mix),0.0,123.0,4/4,1
238088839,13583953_Tightrope feat. Marty Longstaff_(Above & Beyond Extended Club Mix),0.086,128.0,4/4,1
231165974,10440128_No Going Back_(Original Mix),0.467,127.0,4/4,2
231165974,10440128_No Going Back_(Original Mix),0.94,127.0,4/4,3
163510075,12537039_Breathing_(Extended Mix),0.19,122.0,4/4,1
175793088,13534688_Lost In Mind_(Volen Sentir Extended Vision),0.483,124.0,4/4,2
249881999,18363204_Desire_(Extended Mix),0.0,125.0,4/4,1
249881999,18363204_Desire_(Extended Mix),12.961,125.0,4/4,4
249881999,18363204_Desire_(Extended Mix),286.082,125.0,4/4,1
26517027,9867901_My Own Hymn feat. Zoe Johnston_(Extended Mix),0.0,128.0,4/4,1
91757976,17842350_Futuro_(Extended Mix),0.001,130.0,4/4,1
69337736,11983321_Alchemy_(i_o Extended Mix),0.002,130.0,4/4,1
81233319,3261262_What Is Love_(Club Mix),0.348,123.87,4/4,1
81233319,3261262_What Is Love_(Club Mix),0.833,123.87,4/4,2
81233319,3261262_What Is Love_(Club Mix),12.943,123.87,4/4,3
81233319,3261262_What Is Love_(Club Mix),25.053,123.87,4/4,4
81233319,3261262_What Is Love_(Club Mix),41.038,123.87,4/4,1
81233319,3261262_What Is Love_(Club Mix),57.023,123.87,4/4,2
81233319,3261262_What Is Love_(Club Mix),69.133,123.87,4/4,3
81233319,3261262_What Is Love_(Club Mix),85.118,123.87,4/4,4
81233319,3261262_What Is Love_(Club Mix),101.103,123.87,4/4,1
81233319,3261262_What Is Love_(Club Mix),113.213,123.87,4/4,2
81233319,3261262_What Is Love_(Club Mix),129.198,123.87,4/4,3
81233319,3261262_What Is Love_(Club Mix),145.183,123.87,4/4,4
81233319,3261262_What Is Love_(Club Mix),157.293,123.87,4/4,1
81233319,3261262_What Is Love_(Club Mix),173.278,123.87,4/4,2
81233319,3261262_What Is Love_(Club Mix),189.263,123.87,4/4,3
81233319,3261262_What Is Love_(Club Mix),201.373,123.87,4/4,4
81233319,3261262_What Is Love_(Club Mix),217.358,123.87,4/4,1
81233319,3261262_What Is Love_(Club Mix),233.343,123.87,4/4,2
81233319,3261262_What Is Love_(Club Mix),245.453,123.87,4/4,3
81233319,3261262_What Is Love_(Club Mix),261.438,123.87,4/4,4
81233319,3261262_What Is Love_(Club Mix),277.423,123.87,4/4,1
81233319,3261262_What Is Love_(Club Mix),289.533,123.87,4/4,2
247358281,12588791_Vanishing feat. Run Rivers_(Extended Mix),0.131,125.0,4/4,1
26359699,8020682_Peace Of Mind_(Original Mix),0.029,130.0,4/4,3
2704389,7516676_Dreamer_(Re-Original Club Mix),0.204,127.36,4/4,1
2704389,7516676_Dreamer_(Re-Original Club Mix),6.8,127.36,4/4,3
2704389,7516676_Dreamer_(Re-Original Club Mix),83.118,127.36,4/4,1
2704389,7516676_Dreamer_(Re-Original Club Mix),163.676,127.36,4/4,4
2704389,7516676_Dreamer_(Re-Original Club Mix),244.234,127.36,4/4,3
2704389,7516676_Dreamer_(Re-Original Club Mix),324.792,127.36,4/4,2
35088218,9895629_Northern Soul feat. Richard Bedford_(Extended Mix),0.0,128.0,4/4,3
99446444,10160690_Nothing Without You feat. Thomas Oliver_(Extended Mix),0.483,124.0,4/4,1
137752077,10538430_Will We Remain_ feat. El Waves_(Extended Mix),0.003,128.0,4/4,1
5318953,17961621_Blue Eagle_(Extended Mix),0.256,128.0,4/4,1
112189535,17227394_Passion_(Extended Mix),0.085,129.0,4/4,1
112189535,17227394_Passion_(Extended Mix),154.039,129.0,4/4,4
24493062,Peace Of Mind-01-001-Above & Beyond feat Zoë Johnston-Peace Of Mind (Extended Mix),0.316,129.82,4/4,1
24493062,Peace Of Mind-01-001-Above & Beyond feat Zoë Johnston-Peace Of Mind (Extended Mix),37.753,129.82,4/4,2
24493062,Peace Of Mind-01-001-Above & Beyond feat Zoë Johnston-Peace Of Mind (Extended Mix),83.047,129.82,4/4,4
24493062,Peace Of Mind-01-001-Above & Beyond feat Zoë Johnston-Peace Of Mind (Extended Mix),115.4,129.82,4/4,2
24493062,Peace Of Mind-01-001-Above & Beyond feat Zoë Johnston-Peace Of Mind (Extended Mix),152.837,129.82,4/4,3
24493062,Peace Of Mind-01-001-Above & Beyond feat Zoë Johnston-Peace Of Mind (Extended Mix),195.358,129.82,4/4,3
24493062,Peace Of Mind-01-001-Above & Beyond feat Zoë Johnston-Peace Of Mind (Extended Mix),237.879,129.82,4/4,3
24493062,Peace Of Mind-01-001-Above & Beyond feat Zoë Johnston-Peace Of Mind (Extended Mix),283.173,129.82,4/4,1
24493062,Peace Of Mind-01-001-Above & Beyond feat Zoë Johnston-Peace Of Mind (Extended Mix),320.61,129.82,4/4,2
24493062,Peace Of Mind-01-001-Above & Beyond feat Zoë Johnston-Peace Of Mind (Extended Mix),365.904,129.82,4/4,4
60669815,We're All We Need (The Remixes)-01-001-Above & Beyond feat Zoë Johnston-We're All We Need (Extended Mix),0.171,127.0,4/4,1
60669815,We're All We Need (The Remixes)-01-001-Above & Beyond feat Zoë Johnston-We're All We Need (Extended Mix),104.107,127.0,4/4,1
60669815,We're All We Need (The Remixes)-01-001-Above & Beyond feat Zoë Johnston-We're All We Need (Extended Mix),219.854,127.0,4/4,2
60669815,We're All We Need (The Remixes)-01-001-Above & Beyond feat Zoë Johnston-We're All We Need (Extended Mix),335.601,127.0,4/4,3
48526402,7450143_Treasure feat. Zoe Johnston_(Kyau & Albert Remix),0.2,130.0,4/4,2
141141013,12275422_Whenever You_re Lonely_(Original Mix),0.208,127.98,4/4,1
209745901,1549964_Disco Gnome_(Tale Of Us Remix),0.096,120.0,4/4,1
209745901,1549964_Disco Gnome_(Tale Of Us Remix),172.595,120.0,4/4,2
209745901,1549964_Disco Gnome_(Tale Of Us Remix),498.594,120.0,4/4,2
202199657,17534835_Explore Your Future_(Extended Mix),0.241,124.0,4/4,1
73925483,10619350_Swallow_(Tale Of Us Remix),0.002,124.0,4/4,1
200209107,18136592_Aria_(Extended Mix),0.003,122.0,4/4,1
167107574,17370693_Eternity_(Extended Mix),0.049,125.0,4/4,1
167107574,17370693_Eternity_(Extended Mix),134.45,125.0,4/4,1
70309352,11616262_Cafe Del Mar_(Tale Of Us Renaissance Remix),0.008,125.0,4/4,1
124274573,17970436_Syren_(Extended Mix),0.059,125.0,4/4,1
124274573,17970436_Syren_(Extended Mix),94.62,125.0,4/4,2
243263645,17285754_Pantheon_(Extended Mix),0.092,120.0,4/4,1
112734130,17464710_Night After Night_(CamelPhat Remix),0.283,124.0,4/4,1
268181901,16892042_Dance With Me_(Original Mix),0.235,124.0,4/4,1
254817687,17915236_Metro_(Extended Mix),0.333,125.0,4/4,1
166450208,12878663_Hold Me To The Light_(Tale Of Us Remix),0.001,126.0,4/4,1
9605802,10676767_Nova_(Original Mix),0.1,123.0,4/4,1
123776657,17037386_The Sign_(Extended Mix),0.092,122.0,4/4,1
104200050,17957940_I Will Leave a Light On_(Original Mix),0.001,123.0,4/4,1
232849843,17717181_Rave_(Extended Mix),0.0,124.0,4/4,1
115759241,17646138_Before Dawn feat. Sansa_(Extended Mix),0.024,124.0,4/4,1
228645068,17840899_So Hard So Hot_(Yotto Extended Mix),0.109,122.0,4/4,1
16658392,17773906_Meadow_(TH_EN Extended Mix),0.026,124.0,4/4,1
117557111,17973332_Tied To You_(Yotto Remix),0.024,123.0,4/4,1
41551326,17278835_Just Over_(Extended Mix),0.024,123.0,4/4,1
223614916,16951393_Rhythm (Of The Night)_(Extended Mix),0.039,122.0,4/4,1
221615301,16811221_This Feeling_(Yotto Remix),0.017,125.0,4/4,1
221615301,16811221_This Feeling_(Yotto Remix),69.138,125.0,4/4,1
221615301,16811221_This Feeling_(Yotto Remix),337.939,125.0,4/4,1
80821789,15873446_The Nights_(Original Mix)_capture,0.0,126.0,4/4,3
231939582,Crazy Love-01-002-Above & Beyond feat Zoë Johnston-Crazy Love (Extended Mix),0.025,132.0,4/4,1
208750783,"Ministers De La Funk, Jocelyn Brown - Believe feat. Jocelyn Brown (Mark Knight Extended Remix)",0.001,125.0,4/4,4
94268298,"David Morales, Elle Cato - I Feel Love (Extended Mix)",0.128,125.0,4/4,1
94268298,"David Morales, Elle Cato - I Feel Love (Extended Mix)",192.127,125.0,4/4,1
124968225,Crystal Waters - Dance Dance Dance (Azello Extended Mix),0.003,128.0,4/4,1
248838065,"Maor Levi, Ilan Bluestone, Emma Hewitt, Elysian (UK) - Now We Are Free feat. Ilan Bluestone feat. Emma Hewitt feat. Maor Levi (Extended Mix)",0.031,130.0,4/4,1
33625920,"Crystal Waters, Alex Gaudino - Destination Calabria (Extended Mix)",0.023,128.04,4/4,1
12278570,"Junior Jack, Glory, Jocelyn Brown - Hold Me Up feat. Jocelyn Brown (Riva Starr Tangerine Funk Extended Vocal Mix)",0.03,126.0,4/4,1
230279385,Martha Wash - Carry On (Original Mix),0.32,118.86,4/4,3
124694980,"DJ Spen, Crystal Waters - Party People (DJ Spen & Micfreak Vocal Mix)",0.0,124.0,4/4,1
170843575,"Blaze, Barbara Tucker, UDAUFL - Most Precious Love (Michael Gray Remix)",0.095,122.0,4/4,1
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),0.13,120.0,4/4,1
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),20.631,120.0,4/4,2
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),21.13,120.0,4/4,3
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),21.631,120.0,4/4,4
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),44.632,120.0,4/4,2
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),45.131,120.0,4/4,3
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),45.632,120.0,4/4,4
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),69.633,120.0,4/4,4
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),93.634,120.0,4/4,4
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),94.133,120.0,4/4,1
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),94.634,120.0,4/4,2
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),118.635,120.0,4/4,2
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),142.636,120.0,4/4,2
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),143.135,120.0,4/4,3
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),143.636,120.0,4/4,4
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),166.637,120.0,4/4,2
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),167.136,120.0,4/4,3
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),167.637,120.0,4/4,4
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),191.638,120.0,4/4,4
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),215.639,120.0,4/4,4
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),216.138,120.0,4/4,1
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),216.639,120.0,4/4,2
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),239.64,120.0,4/4,4
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),240.139,120.0,4/4,1
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),240.64,120.0,4/4,2
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),265.141,120.0,4/4,3
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),265.64,120.0,4/4,4
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),266.141,120.0,4/4,1
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),290.142,120.0,4/4,1
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),314.143,120.0,4/4,1
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),314.642,120.0,4/4,2
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),315.143,120.0,4/4,3
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),339.144,120.0,4/4,3
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),363.145,120.0,4/4,3
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),363.644,120.0,4/4,4
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),364.145,120.0,4/4,1
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),387.146,120.0,4/4,3
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),387.645,120.0,4/4,4
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),388.146,120.0,4/4,1
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),412.147,120.0,4/4,1
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),436.148,120.0,4/4,1
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),436.647,120.0,4/4,2
142211142,Crystal Waters - 100 Percent Pure Love (Original Mix),437.148,120.0,4/4,3
33220475,CeCe Peniston - We Got A Love Thang (Original Mix),0.417,120.02,4/4,1
232955850,Barbara Tucker - Beautiful People (Obskür Remix),0.044,128.0,4/4,1
211936262,CeCe Peniston - I_m Feelin_ U (T.Markakis Sun _N_ Shine Dub),0.025,123.0,4/4,4
37416656,"CeCe Peniston, Steve Silk Hurley - He Loves Me 2 (Steve Silk Hurley Original 12 Inch)",0.021,124.0,4/4,1
87492810,"Todd Terry, Jocelyn Brown, Martha Wash - Something Going On (Tee_s Original Mix)",0.464,127.85,4/4,2
87492810,"Todd Terry, Jocelyn Brown, Martha Wash - Something Going On (Tee_s Original Mix)",64.757,127.85,4/4,3
87492810,"Todd Terry, Jocelyn Brown, Martha Wash - Something Going On (Tee_s Original Mix)",152.515,127.85,4/4,2
87492810,"Todd Terry, Jocelyn Brown, Martha Wash - Something Going On (Tee_s Original Mix)",240.273,127.85,4/4,1
87492810,"Todd Terry, Jocelyn Brown, Martha Wash - Something Going On (Tee_s Original Mix)",328.031,127.85,4/4,4
8890591,Crystal Waters - Gypsy Woman (Teddy Douglas Edit),0.126,120.01,4/4,1
8890591,Crystal Waters - Gypsy Woman (Teddy Douglas Edit),27.625,120.01,4/4,4
8890591,Crystal Waters - Gypsy Woman (Teddy Douglas Edit),50.624,120.01,4/4,2
8890591,Crystal Waters - Gypsy Woman (Teddy Douglas Edit),73.623,120.01,4/4,4
8890591,Crystal Waters - Gypsy Woman (Teddy Douglas Edit),120.621,120.01,4/4,2
8890591,Crystal Waters - Gypsy Woman (Teddy Douglas Edit),168.119,120.01,4/4,1
8890591,Crystal Waters - Gypsy Woman (Teddy Douglas Edit),191.118,120.01,4/4,3
8890591,Crystal Waters - Gypsy Woman (Teddy Douglas Edit),238.116,120.01,4/4,1
8890591,Crystal Waters - Gypsy Woman (Teddy Douglas Edit),261.115,120.01,4/4,3
8890591,Crystal Waters - Gypsy Woman (Teddy Douglas Edit),284.114,120.01,4/4,1
8890591,Crystal Waters - Gypsy Woman (Teddy Douglas Edit),331.112,120.01,4/4,3
8890591,Crystal Waters - Gypsy Woman (Teddy Douglas Edit),354.111,120.01,4/4,1
8890591,Crystal Waters - Gypsy Woman (Teddy Douglas Edit),424.108,120.01,4/4,1
8890591,Crystal Waters - Gypsy Woman (Teddy Douglas Edit),447.107,120.01,4/4,3
8890591,Crystal Waters - Gypsy Woman (Teddy Douglas Edit),517.104,120.01,4/4,3
8890591,Crystal Waters - Gypsy Woman (Teddy Douglas Edit),540.103,120.01,4/4,1
194498862,"Barbara Tucker, Plaster Hands - Follow Me (To A Place Called Love) (Marco Lys Extended Mix)",0.0,125.0,4/4,1
194498862,"Barbara Tucker, Plaster Hands - Follow Me (To A Place Called Love) (Marco Lys Extended Mix)",324.481,125.0,4/4,1
118485629,"CeCe Peniston, Four80East - Are You Ready_ (Joey Negro Redemption Mix)",0.003,122.0,4/4,1
103869234,"Kenny Dope, Crystal Waters, Alok, Ella Eyre - Deep Down (Never Dull_s In My Mind Extended Remix)",0.204,122.0,4/4,1
169119385,"David Morales, Michelle Perera - Life Is a Song (Philly Mix)",0.13,122.0,4/4,1
18388733,Pig&Dan - Make You Go Higher (Original Mix),0.059,122.0,4/4,1
184904748,"David Morales, Wh0, Sam Frandisco, Steve Martano - Needin_ U (Extended Mix)",0.475,126.0,4/4,2
100744844,"Jocelyn Brown, Riva Starr - Always feat. Jocelyn Brown (Original Mix)",0.018,125.0,4/4,1
20987922,"Todd Terry, Jocelyn Brown, Martha Wash - Jumpin_ (Wh0 Extended Remix)",0.003,126.0,4/4,1
20987922,"Todd Terry, Jocelyn Brown, Martha Wash - Jumpin_ (Wh0 Extended Remix)",0.48,126.0,4/4,2
20987922,"Todd Terry, Jocelyn Brown, Martha Wash - Jumpin_ (Wh0 Extended Remix)",236.671,126.0,4/4,2
9875433,"Ultra Nate, Les Bisous - DANGEROUS (So Dare Me) (Extended Mix)",0.487,123.0,4/4,2
77374450,By Your Side_capture,0.0,123.87,4/4,1
77374450,By Your Side_capture,8.235,123.87,4/4,2
224240308,By Your Side_capture,0.0,123.87,4/4,1
224240308,By Your Side_capture,8.235,123.87,4/4,2
23225847,BLACK BOX - Ride on Time feat. Loleatta Holloway (Epsom Garage Edit),0.353,118.44,4/4,2
4924636,Robin S - Show Me Love (Original Mix),0.216,120.26,4/4,1
119047869,17563740_On Me_(Extended Mix),0.0,123.0,4/4,1
57419425,17957940_I Will Leave a Light On_(Original Mix),0.001,123.0,4/4,1
96553689,"Ministers De La Funk, Jocelyn Brown - Believe feat. Jocelyn Brown (Mark Knight Extended Remix)",0.001,125.0,4/4,4
234141357,16848975_Fade Into Black (Extended Club Mix)_(Original Mix),0.122,123.0,4/4,1
218786044,16777802_Always_(Monkey Safari Remix),0.341,124.0,4/4,1
55588224,12678406_Mystery_(Tale Of Us & Mathame Remix),0.217,124.0,4/4,1
154405868,Dom_Dolla___Strangers__Tinlicker_Remix___Extended_Mix__24Bit,0.297,124.0,4/4,1
10888,15651351_Another Chance_(Extended),0.0,128.0,4/4,1
153473442,13583953_Tightrope feat. Marty Longstaff_(Above & Beyond Extended Club Mix),0.086,128.0,4/4,1
46752377,10739017_The Space In Between_(Ben Böhmer Extended Remix),0.115,122.0,4/4,1
141340966,Tranquility Base Vol 1-01-010-Above & Beyond-Spin Off (Extended Mix),0.0,130.0,4/4,1
110191169,16777797_Wildfire_(Colyn Remix),0.332,124.0,4/4,1
216322143,17717181_Rave_(Extended Mix),0.0,124.0,4/4,1
155109334,15125355_Young Hearts Run Free_(Original Mix),0.0,123.0,4/4,1
164558861,16369962_Hopeless Dreamer feat. Giuseppe de Luca_(Tomas Heredia Extended Mix),0.0,126.0,4/4,1
164558861,16369962_Hopeless Dreamer feat. Giuseppe de Luca_(Tomas Heredia Extended Mix),0.953,126.0,4/4,3
164558861,16369962_Hopeless Dreamer feat. Giuseppe de Luca_(Tomas Heredia Extended Mix),278.571,126.0,4/4,2
190838098,Tranquility Base Vol 1-01-007-Above & Beyond-Wasp (Extended Mix),0.0,128.0,4/4,1
140468605,By Your Side_capture,0.112,123.93,4/4,1
140468605,By Your Side_capture,4.954,123.93,4/4,3
50010393,10440128_No Going Back_(Original Mix),0.467,127.0,4/4,2
50010393,10440128_No Going Back_(Original Mix),0.94,127.0,4/4,3
169869460,"David Morales, Elle Cato - I Feel Love (Extended Mix)",0.128,125.0,4/4,1
169869460,"David Morales, Elle Cato - I Feel Love (Extended Mix)",192.127,125.0,4/4,1
161285700,11647370_Show Me Love_(Extended Mix),0.129,128.0,4/4,1
238480827,14269418_Children_(Extended Mix),0.12,124.0,4/4,1
82774496,15955557_Eye Contact_(Extended Mix),0.001,127.0,4/4,1
82774496,15955557_Eye Contact_(Extended Mix),0.474,127.0,4/4,2
232745570,Crystal Waters - Dance Dance Dance (Azello Extended Mix),0.003,128.0,4/4,1
102226500,16777791_Make It Happen_(Dom Dolla Remix),0.046,128.0,4/4,1
107909770,14868875_In And Out Of Love_(Extended Mix),0.117,135.0,4/4,1
107909770,14868875_In And Out Of Love_(Extended Mix),303.227,135.0,4/4,3
188139365,1549964_Disco Gnome_(Tale Of Us Remix),0.096,120.0,4/4,1
188139365,1549964_Disco Gnome_(Tale Of Us Remix),172.595,120.0,4/4,2
188139365,1549964_Disco Gnome_(Tale Of Us Remix),498.594,120.0,4/4,2
127979436,17355734_Green Melody_(Original Mix),0.0,123.0,4/4,1
83164560,"Maor Levi, Ilan Bluestone, Emma Hewitt, Elysian (UK) - Now We Are Free feat. Ilan Bluestone feat. Emma Hewitt feat. Maor Levi (Extended Mix)",0.031,130.0,4/4,1
212170043,"David Morales, Janice Robinson - There Must Be Love (Disco Juice Mix)",0.059,126.0,4/4,4
212170043,"David Morales, Janice Robinson - There Must Be Love (Disco Juice Mix)",1.012,126.0,4/4,2
212170043,"David Morales, Janice Robinson - There Must Be Love (Disco Juice Mix)",47.203,126.0,4/4,3
212170043,"David Morales, Janice Robinson - There Must Be Love (Disco Juice Mix)",83.394,126.0,4/4,3
212170043,"David Morales, Janice Robinson - There Must Be Love (Disco Juice Mix)",129.585,126.0,4/4,4
212170043,"David Morales, Janice Robinson - There Must Be Love (Disco Juice Mix)",165.776,126.0,4/4,4
212170043,"David Morales, Janice Robinson - There Must Be Love (Disco Juice Mix)",211.967,126.0,4/4,1
212170043,"David Morales, Janice Robinson - There Must Be Love (Disco Juice Mix)",248.158,126.0,4/4,1
212170043,"David Morales, Janice Robinson - There Must Be Love (Disco Juice Mix)",294.349,126.0,4/4,2
212170043,"David Morales, Janice Robinson - There Must Be Love (Disco Juice Mix)",330.54,126.0,4/4,2
212170043,"David Morales, Janice Robinson - There Must Be Love (Disco Juice Mix)",376.731,126.0,4/4,3
212170043,"David Morales, Janice Robinson - There Must Be Love (Disco Juice Mix)",422.922,126.0,4/4,4
212170043,"David Morales, Janice Robinson - There Must Be Love (Disco Juice Mix)",459.113,126.0,4/4,4
212170043,"David Morales, Janice Robinson - There Must Be Love (Disco Juice Mix)",505.304,126.0,4/4,1
68121751,15606954_Next to Me_(Original Mix),0.308,118.0,4/4,2
68121751,15606954_Next to Me_(Original Mix),0.817,118.0,4/4,3
68121751,15606954_Next to Me_(Original Mix),280.477,118.0,4/4,1
216092746,17534835_Explore Your Future_(Extended Mix),0.241,124.0,4/4,1
233970331,8391664_Good Life_(Original Mix),0.448,121.32,4/4,4
16590998,"Crystal Waters, Alex Gaudino - Destination Calabria (Extended Mix)",0.023,128.04,4/4,1
51791048,"Junior Jack, Glory, Jocelyn Brown - Hold Me Up feat. Jocelyn Brown (Riva Starr Tangerine Funk Extended Vocal Mix)",0.03,126.0,4/4,1
200595007,7450143_Treasure feat. Zoe Johnston_(Kyau & Albert Remix),0.2,130.0,4/4,2
6562971,6819133_Mansion_(Extended Mix),0.437,128.0,4/4,3
133474083,Martha Wash - Carry On (Original Mix),0.32,118.86,4/4,3
162076494,15938636_I Don_t Wanna Leave_(Innellea Remix),0.1,122.0,4/4,1
256318366,10619350_Swallow_(Tale Of Us Remix),0.002,124.0,4/4,1
39370326,16457928_Fade To Blue_(Matador Extended Mix),0.151,122.0,4/4,1
251682233,16156716_Better Half Of Me (Club Mix)_(Club Mix),0.001,134.0,4/4,1
8898334,"DJ Spen, Crystal Waters - Party People (DJ Spen & Micfreak Vocal Mix)",0.0,124.0,4/4,1
113400390,16980631_A Barrel of Tar_(Rodrigo Lapena & Mayro Remix),0.0,121.0,4/4,1
70021709,14407419_Gave U My Love_(Extended Mix),0.06,127.0,4/4,1
70021709,14407419_Gave U My Love_(Extended Mix),0.533,127.0,4/4,2
106096192,17646138_Before Dawn feat. Sansa_(Extended Mix),0.024,124.0,4/4,1
55521119,16607562_Lonely Heart_(Original Mix),0.111,124.0,4/4,3
133338136,16667060_Don_t Hold Back_(Yotto Remix),0.011,122.0,4/4,1
47778976,12537039_Breathing_(Extended Mix),0.19,122.0,4/4,1
145010416,16945254_Oceans (Alex M.O.R.P.H. Remix Extended)_(Alex M.O.R.P.H. Remix Extended),0.001,135.0,4/4,1
19102433,13534688_Lost In Mind_(Volen Sentir Extended Vision),0.483,124.0,4/4,2
147469072,"Blaze, Barbara Tucker, UDAUFL - Most Precious Love (Michael Gray Remix)",0.095,122.0,4/4,1
200757324,17840899_So Hard So Hot_(Yotto Extended Mix),0.109,122.0,4/4,1
222673821,18136592_Aria_(Extended Mix),0.003,122.0,4/4,1
99001219,fatherocean-bbohmer,0.004,122.0,4/4,1
265458624,Janice Robinson - Children (Joe T Vannelli Tribe Remix),0.333,124.98,4/4,1
265458624,Janice Robinson - Children (Joe T Vannelli Tribe Remix),33.457,124.98,4/4,2
265458624,Janice Robinson - Children (Joe T Vannelli Tribe Remix),66.101,124.98,4/4,2
265458624,Janice Robinson - Children (Joe T Vannelli Tribe Remix),99.225,124.98,4/4,3
265458624,Janice Robinson - Children (Joe T Vannelli Tribe Remix),132.349,124.98,4/4,4
265458624,Janice Robinson - Children (Joe T Vannelli Tribe Remix),165.473,124.98,4/4,1
265458624,Janice Robinson - Children (Joe T Vannelli Tribe Remix),198.597,124.98,4/4,2
265458624,Janice Robinson - Children (Joe T Vannelli Tribe Remix),232.201,124.98,4/4,4
265458624,Janice Robinson - Children (Joe T Vannelli Tribe Remix),265.325,124.98,4/4,1
265458624,Janice Robinson - Children (Joe T Vannelli Tribe Remix),298.449,124.98,4/4,2
265458624,Janice Robinson - Children (Joe T Vannelli Tribe Remix),331.573,124.98,4/4,3
265458624,Janice Robinson - Children (Joe T Vannelli Tribe Remix),364.697,124.98,4/4,4
265458624,Janice Robinson - Children (Joe T Vannelli Tribe Remix),397.341,124.98,4/4,4
265458624,Janice Robinson - Children (Joe T Vannelli Tribe Remix),430.465,124.98,4/4,1
265458624,Janice Robinson - Children (Joe T Vannelli Tribe Remix),463.589,124.98,4/4,2
100057574,Crystal Waters - 100 Percent Pure Love (Original Mix),0.13,120.0,4/4,1
100057574,Crystal Waters - 100 Percent Pure Love (Original Mix),20.631,120.0,4/4,2
100057574,Crystal Waters - 100 Percent Pure Love (Original Mix),21.13,120.0,4/4,3
100057574,Crystal Waters - 100 Percent Pure Love (Original Mix),21.631,120.0,4/4,4
100057574,Crystal Waters - 100 Percent Pure Love (Original Mix),44.632,120.0,4/4,2
100057574,Crystal Waters - 100 Percent Pure Love (Original Mix),45.131,120.0,4/4,3
100057574,Crystal Waters - 100 Percent Pure Love (Original Mix),45.632,120.0,4/4,4
100057574,Crystal Waters - 100 Percent Pure Love (Original Mix),69.633,120.0,4/4,4
100057574,Crystal Waters - 100 Percent Pure Love (Original Mix),93.634,120.0,4/4,4
100057574,Crystal Waters - 100 Percent Pure Love (Original Mix),94.133,120.0,4/4,1
100057574,Crystal Waters - 100 Percent Pure Love (Original Mix),94.634,120.0,4/4,2
100057574,Crystal Waters - 100 Percent Pure Love (Original Mix),118.635,120.0,4/4,2
